OBJECTID;DFIRM_ID;FLD_AR_ID;DUAL_ZONE;SOURCE_CIT;ShapeSTArea;ShapeSTLength
3093;06037C;06037C_3491;F;06037C_STUDY10;5.80831283514271e-07;0.00577347180645492
3094;06037C;06037C_3492;F;06037C_STUDY10;2.16341959458077e-07;0.00442392140469877
3095;06037C;06037C_3549;F;06037C_STUDY10;2.67713176071993e-07;0.0057166124314838
3096;06037C;06037C_3550;F;06037C_STUDY10;3.02564558296581e-07;0.00459562643032236
3097;06037C;06037C_3551;F;06037C_STUDY10;1.70269913724042e-07;0.00310226205954795
3104;06037C;06037C_3717;F;06037C_STUDY10;3.8809730540379e-07;0.00649503014769554
3108;06037C;06037C_3721;F;06037C_LOMC42;2.53411826633965e-07;0.00214041754707595
3109;06037C;06037C_3722;F;06037C_LOMC5;2.35438460549631e-06;0.00742776572711085
3111;06037C;06037C_3801;F;06037C_STUDY10;1.68688529811334e-08;0.000761329067391161
3112;06037C;06037C_3802;F;06037C_STUDY10;1.8655669009604e-07;0.00591348470531966
3113;06037C;06037C_3803;F;06037C_STUDY10;1.18234311230481e-11;3.28576556805735e-05
3114;06037C;06037C_3804;F;06037C_STUDY10;5.42759380550706e-07;0.00536247849511574
3115;06037C;06037C_3805;F;06037C_STUDY10;6.42785380478017e-10;0.000144458571038023
3117;06037C;06037C_3807;F;06037C_STUDY10;1.27214957501565e-06;0.0167650467986323
3118;06037C;06037C_3808;F;06037C_STUDY10;1.82287749339594e-08;0.00126202903710145
3119;06037C;06037C_3830;F;06037C_STUDY10;2.04390516955755e-07;0.00301585109038631
3120;06037C;06037C_3831;F;06037C_STUDY10;3.02779199046199e-07;0.00560831297927428
3121;06037C;06037C_3832;F;06037C_STUDY10;5.65705704502761e-10;0.000126771753375345
3122;06037C;06037C_3833;F;06037C_STUDY10;1.45291778608225e-10;8.99840085596221e-05
3123;06037C;06037C_3834;F;06037C_STUDY10;1.13764849629661e-06;0.0124776068644817
3124;06037C;06037C_3835;F;06037C_STUDY10;1.01645127870142e-08;0.000624503349196978
3127;06037C;06037C_564; ;06037C_FIRM1;1.50539790411131e-07;0.0057578086968465
3128;06037C;06037C_565; ;06037C_LOMC38;7.22623326510075e-07;0.00411687717933346
3129;06037C;06037C_566; ;06037C_FIRM1;5.4337988331099e-08;0.00118866595228759
3130;06037C;06037C_567; ;06037C_FIRM1;5.38484300705022e-07;0.00395111173113689
3133;06037C;06037C_561; ;06037C_FIRM1;1.2334589882812e-07;0.00374287822618409
3134;06037C;06037C_696; ;06037C_FIRM1;6.54983978165546e-08;0.00292256306371826
3140;06037C;06037C_701; ;06037C_FIRM1;1.93311234397697e-06;0.00819391858645657
3144;06037C;06037C_829; ;06037C_FIRM1;4.52607014267414e-06;0.0253676641386999
3150;06037C;06037C_1045; ;06037C_FIRM1;1.2903228707728e-08;0.000573751820998205
3155;06037C;06037C_1049; ;06037C_STUDY5;5.78790909457894e-05;0.141780937453312
3157;06037C;06037C_1183; ;06037C_FIRM1;3.70197290067154e-06;0.0187392856628791
3158;06037C;06037C_1184; ;06037C_FIRM1;3.32283229909081e-06;0.0296347243308997
3167;06037C;06037C_1322; ;06037C_STUDY8;5.97981397731928e-08;0.00359247973569729
3168;06037C;06037C_1323; ;06037C_STUDY8;1.59357114171144e-08;0.00227193711003436
3169;06037C;06037C_1324; ;06037C_STUDY8;1.83235897566192e-08;0.00477448812081212
3170;06037C;06037C_1325; ;06037C_STUDY8;1.67601683642715e-08;0.00368812489946821
3171;06037C;06037C_1326; ;06037C_STUDY8;4.28644852945581e-09;0.0013070511353327
3172;06037C;06037C_1450; ;06037C_STUDY6;1.05231265479233e-07;0.0054932152702059
3173;06037C;06037C_1451; ;06037C_STUDY6;1.2972736840311e-07;0.00365995305399804
3174;06037C;06037C_1452; ;06037C_STUDY6;1.29172576635028e-07;0.00456092952449094
3175;06037C;06037C_1453; ;06037C_STUDY6;1.40829342853976e-07;0.0057804187327407
3179;06037C;06037C_2153;F;06037C_STUDY10;8.06149500931497e-07;0.00740229949270642
3180;06037C;06037C_2154;F;06037C_STUDY10;4.553173766908e-07;0.00298253468461124
3181;06037C;06037C_2155;F;06037C_STUDY10;1.48416575029842e-07;0.0021399319469722
3182;06037C;06037C_2156;F;06037C_STUDY10;3.62072114512557e-07;0.00259151151419004
3193;06037C;06037C_2403;F;06037C_STUDY10;1.74694150700816e-07;0.00448076704784009
3194;06037C;06037C_2404;F;06037C_STUDY10;2.24753421207424e-07;0.00340011096280585
3195;06037C;06037C_2405;F;06037C_STUDY10;1.38603991217678e-06;0.0109756437598122
3196;06037C;06037C_2406;F;06037C_STUDY10;1.61318894242868e-07;0.00390402521914233
3202;06037C;06037C_2526;F;06037C_STUDY10;1.43788315654092e-06;0.00654354545297354
3203;06037C;06037C_2527;F;06037C_STUDY10;7.31243517293478e-07;0.00993534048863521
3204;06037C;06037C_2528;F;06037C_STUDY10;4.80746848552371e-07;0.00300401464075552
3205;06037C;06037C_2529;F;06037C_STUDY10;1.83888914762065e-07;0.00209450201886983
3206;06037C;06037C_2530;F;06037C_STUDY10;2.02909859581268e-07;0.00246781955809557
3207;06037C;06037C_2531;F;06037C_STUDY10;5.89201135881012e-07;0.00327547714073082
3208;06037C;06037C_2600;F;06037C_STUDY10;7.08360630596871e-07;0.00621703682530149
3209;06037C;06037C_2601;F;06037C_STUDY10;4.37635662819957e-07;0.00297396979311207
3210;06037C;06037C_2602;F;06037C_STUDY10;2.45630872086622e-07;0.0021886563972705
3211;06037C;06037C_2603;F;06037C_STUDY10;2.96897724183509e-07;0.00238210350841423
3212;06037C;06037C_2604;F;06037C_STUDY10;1.71612100530183e-07;0.00310146535635093
3213;06037C;06037C_2679;F;06037C_STUDY10;5.6130625125661e-07;0.00441558368103783
3214;06037C;06037C_2680;F;06037C_STUDY10;3.27378074871376e-07;0.00248804407963927
3215;06037C;06037C_2681;F;06037C_STUDY10;1.5878595149843e-07;0.00171183357580709
3216;06037C;06037C_2682;F;06037C_STUDY10;2.48747028308571e-07;0.00275274925228037
3217;06037C;06037C_2683;F;06037C_STUDY10;5.37354026164394e-07;0.00460486866277211
3253;06037C;06037C_3416;F;06037C_STUDY10;3.45832631865051e-07;0.00387344742363145
3254;06037C;06037C_3417;F;06037C_STUDY10;1.67942971529556e-07;0.00626487394664323
3255;06037C;06037C_3418;F;06037C_STUDY10;1.59037881530821e-07;0.00557260926336606
3256;06037C;06037C_3493;F;06037C_STUDY10;1.54545659825089e-07;0.00280215077389034
3257;06037C;06037C_3494;F;06037C_STUDY10;1.17061813398323e-06;0.00538878924001751
3258;06037C;06037C_3495;F;06037C_STUDY10;1.53562041305122e-07;0.00166025536299183
3259;06037C;06037C_3496;F;06037C_STUDY10;2.61338527707267e-07;0.00280421759592508
3260;06037C;06037C_3497;F;06037C_STUDY10;2.86830072582234e-07;0.00270433538917315
3261;06037C;06037C_3552;F;06037C_STUDY10;2.49234744842397e-07;0.0037406799427638
3262;06037C;06037C_3553;F;06037C_STUDY10;4.16719331042259e-07;0.00911039639106496
3263;06037C;06037C_3554;F;06037C_STUDY10;1.54678673425224e-07;0.0035579408786277
3264;06037C;06037C_3555;F;06037C_STUDY10;3.74534693037276e-07;0.014396095248178
3272;06037C;06037C_3665;F;06037C_STUDY10;3.932452727895e-07;0.00292749882517057
3276;06037C;06037C_3809;F;06037C_STUDY10;1.61876209858747e-06;0.0223895574084989
3277;06037C;06037C_3810;F;06037C_STUDY10;1.23850441013929e-09;0.000241742655800584
3278;06037C;06037C_3811;F;06037C_STUDY10;7.77822378950077e-07;0.00750261223312441
3279;06037C;06037C_3812;F;06037C_STUDY10;2.45790943154134e-10;0.000199085262166142
3280;06037C;06037C_3813;F;06037C_STUDY10;1.28027522805496e-07;0.00421538625982892
3281;06037C;06037C_3814;F;06037C_STUDY10;1.72065028891666e-08;0.000947334257042439
3282;06037C;06037C_3836;F;06037C_STUDY10;1.59655883180676e-07;0.00219396809121394
3283;06037C;06037C_3837;F;06037C_STUDY10;8.69931682245806e-10;0.000184548220105072
3284;06037C;06037C_3838;F;06037C_STUDY10;1.51062522490975e-07;0.00483062834446646
3285;06037C;06037C_3839;F;06037C_STUDY10;4.90217644255608e-10;0.00012428669061771
3286;06037C;06037C_3840;F;06037C_STUDY10;2.30871592066251e-07;0.00298824188780535
3287;06037C;06037C_3841;F;06037C_STUDY10;1.89857018995099e-10;0.000163201836853384
3288;06037C;06037C_3842;F;06037C_STUDY10;4.0265604184242e-09;0.000646070200753273
3289;06037C;06037C_3848;F;06037C_STUDY10;1.59270712174475e-08;0.000937784800133611
3290;06037C;06037C_3849;F;06037C_STUDY10;1.81101995622157e-07;0.00172414387799761
3291;06037C;06037C_3850;F;06037C_STUDY10;5.21381480211858e-07;0.0038230304561975
3292;06037C;06037C_3851;F;06037C_STUDY10;1.27117800730048e-08;0.000744860097126875
3293;06037C;06037C_3852;F;06037C_STUDY10;1.5080877346918e-07;0.00299612331556891
3294;06037C;06037C_3853;F;06037C_STUDY10;5.95719029661268e-11;6.98609592868311e-05
3296;06037C;06037C_571; ;06037C_FIRM1;4.08895266446052e-06;0.0195767677792905
3312;06037C;06037C_837; ;06037C_FIRM1;2.08885239771917e-07;0.00240426986406729
3314;06037C;06037C_1051; ;06037C_FIRM1;7.12320111233566e-05;0.0833707909265479
3315;06037C;06037C_1052; ;06037C_FIRM1;3.12275005853735e-08;0.00166348147717626
3316;06037C;06037C_1053; ;06037C_FIRM1;1.54540284711402e-05;0.0447757562912129
3317;06037C;06037C_1054; ;06037C_FIRM1;3.63744220521767e-07;0.00570550357272827
3320;06037C;06037C_1057; ;06037C_FIRM1;2.66285951511236e-07;0.00455221936789038
3321;06037C;06037C_1191; ;06037C_FIRM1;1.42340793445328e-05;0.0367491427774325
3322;06037C;06037C_1192; ;06037C_FIRM1;2.52116478804965e-08;0.00101972588975323
3329;06037C;06037C_1199; ;06037C_FIRM1;2.29078978009056e-08;0.000680707174721481
3333;06037C;06037C_1327; ;06037C_STUDY8;3.22968617183506e-07;0.0173418535253877
3334;06037C;06037C_1328; ;06037C_STUDY8;9.82049641606864e-09;0.00243917417493218
3335;06037C;06037C_1329; ;06037C_STUDY8;5.38648237125017e-10;0.00013396924242782
3336;06037C;06037C_1330; ;06037C_STUDY8;1.17588251669076e-06;0.0400205518384645
3337;06037C;06037C_1331; ;06037C_STUDY8;2.78628249361645e-08;0.00518649872687034
3341;06037C;06037C_1454; ;06037C_STUDY6;1.08586164060398e-07;0.00344732824699496
3342;06037C;06037C_1455; ;06037C_STUDY6;3.03116166833206e-07;0.00836726240446617
3343;06037C;06037C_1456; ;06037C_STUDY6;5.90431909586187e-07;0.00529429483947619
3348;06037C;06037C_2157;F;06037C_STUDY10;2.9612124308187e-07;0.00563591877017689
3349;06037C;06037C_2158;F;06037C_STUDY10;3.06635001834366e-07;0.00219018049941676
3371;06037C;06037C_2532;F;06037C_STUDY10;2.1727942112193e-07;0.00191228133259688
3372;06037C;06037C_2533;F;06037C_STUDY10;1.58536522576469e-07;0.00216880215501293
3373;06037C;06037C_2534;F;06037C_STUDY10;1.96481096281786e-07;0.00285011970510313
3374;06037C;06037C_2535;F;06037C_STUDY10;1.76339881363674e-07;0.00179927785506544
3375;06037C;06037C_2536;F;06037C_STUDY10;6.54722271065111e-07;0.0101128889171121
3376;06037C;06037C_2537;F;06037C_STUDY10;2.18342620428302e-07;0.00525238059372152
3377;06037C;06037C_2605;F;06037C_STUDY10;2.93626726488583e-07;0.00465551073778124
3378;06037C;06037C_2606;F;06037C_STUDY10;1.43331362778554e-07;0.00161126875117273
3379;06037C;06037C_2607;F;06037C_STUDY10;3.74346427634009e-07;0.00323401032117398
3380;06037C;06037C_2608;F;06037C_STUDY10;6.56981910651666e-07;0.00468123516996297
3381;06037C;06037C_2684;F;06037C_STUDY10;1.87128080142429e-07;0.00166645894148976
3382;06037C;06037C_2685;F;06037C_STUDY10;2.28715862249373e-07;0.00229963736601855
3383;06037C;06037C_2686;F;06037C_STUDY10;2.58504314842867e-07;0.00213624938094041
3384;06037C;06037C_2687;F;06037C_STUDY10;1.52533402797417e-07;0.00153424188959928
3385;06037C;06037C_2688;F;06037C_STUDY10;3.50861455444829e-07;0.00239319541019895
3386;06037C;06037C_2689;F;06037C_STUDY10;4.32606839240179e-07;0.00289014031186188
3412;06037C;06037C_3195;F;06037C_STUDY10;5.72818862565327e-07;0.00739902085219838
3413;06037C;06037C_3196;F;06037C_STUDY10;3.80988922188408e-07;0.00570259754689628
3414;06037C;06037C_3197;F;06037C_STUDY10;4.42421423940687e-07;0.0032820025910749
3424;06037C;06037C_3419;F;06037C_STUDY10;2.23603501581238e-06;0.00956832668906229
3425;06037C;06037C_3420;F;06037C_STUDY10;2.57024566963082e-07;0.00193208671526034
3426;06037C;06037C_3421;F;06037C_STUDY10;4.59177954326151e-07;0.00349491023682219
3427;06037C;06037C_3422;F;06037C_STUDY10;2.36025471167522e-07;0.00215578662052887
3428;06037C;06037C_3498;F;06037C_STUDY10;1.77005495061167e-06;0.0109362589838747
3429;06037C;06037C_3499;F;06037C_STUDY10;1.08741801341239e-06;0.0100671771541481
3430;06037C;06037C_3556;F;06037C_STUDY10;1.72788531926926e-07;0.00175558672116978
3431;06037C;06037C_3557;F;06037C_STUDY10;2.17443357541924e-07;0.00190664292245798
3432;06037C;06037C_3558;F;06037C_STUDY10;2.20950369111961e-07;0.00546916364413044
3433;06037C;06037C_3559;F;06037C_STUDY10;7.22684490028769e-07;0.00715542370070734
3438;06037C;06037C_3666;F;06037C_STUDY10;1.65864094014978e-07;0.00292505095130704
3439;06037C;06037C_3667;F;06037C_STUDY10;3.07043137581786e-07;0.00293107376608313
3440;06037C;06037C_3668;F;06037C_STUDY10;4.53107531939168e-07;0.00336600293326368
3441;06037C;06037C_3669;F;06037C_STUDY10;2.61937429968384e-07;0.00521735789623967
3446;06037C;06037C_3815;F;06037C_STUDY10;3.0506498660543e-08;0.00163920014281588
3447;06037C;06037C_3816;F;06037C_STUDY10;1.64507582667284e-07;0.00329907435319983
3448;06037C;06037C_3817;F;06037C_STUDY10;1.80287770490395e-07;0.00340747888876201
3449;06037C;06037C_3818;F;06037C_STUDY10;5.79348125029355e-10;0.000266147633876636
3450;06037C;06037C_3819;F;06037C_STUDY10;1.98571569853812e-07;0.0053082988790642
3451;06037C;06037C_3843;F;06037C_STUDY10;1.34587480715709e-07;0.00426954726355061
3452;06037C;06037C_3844;F;06037C_STUDY10;1.33486537379213e-08;0.000511271976282208
3453;06037C;06037C_3845;F;06037C_STUDY10;4.26750830229139e-08;0.00109594184784711
3454;06037C;06037C_3846;F;06037C_STUDY10;4.16775947087444e-10;0.000184286190328093
3455;06037C;06037C_3847;F;06037C_STUDY10;4.65963694296079e-07;0.00840370890086232
3456;06037C;06037C_3854;F;06037C_STUDY10;2.49293634624337e-07;0.00571389182945222
3457;06037C;06037C_3855;F;06037C_STUDY10;2.57159626926295e-10;9.73536891539446e-05
3458;06037C;06037C_3856;F;06037C_STUDY10;2.29721945288475e-06;0.0263822564336345
3459;06037C;06037C_3857;F;06037C_STUDY10;2.06910044653341e-11;4.46892113962594e-05
3460;06037C;06037C_3858;F;06037C_STUDY10;1.81314362635021e-07;0.00421430340300467
3461;06037C;06037C_3859;F;06037C_STUDY10;1.72178715729387e-08;0.000962233829271057
3462;06037C;06037C_3860;F;06037C_STUDY10;1.09821485239081e-10;0.000116705429045147
3463;06037C;06037C_3861;F;06037C_STUDY10;4.32282831752673e-09;0.000322230224370346
3464;06037C;06037C_3862;F;06037C_STUDY10;4.06379513151478e-07;0.0129501447345146
3465;06037C;06037C_3863;F;06037C_STUDY10;1.05505159808672e-06;0.0137875397273554
3466;06037C;06037C_3864;F;06037C_STUDY10;1.60980562213808e-10;0.000151500987710002
3467;06037C;06037C_3865;F;06037C_STUDY10;1.02914214039629e-06;0.0148170880578797
3468;06037C;06037C_3866;F;06037C_STUDY10;9.54969436861575e-12;3.13882843982289e-05
3469;06037C;06037C_3867;F;06037C_STUDY10;9.55805717239855e-07;0.00984724762295785
3475;06037C;06037C_584; ;06037C_STUDY5;6.60961859466624e-07;0.00417182643933147
3478;06037C;06037C_587; ;06037C_FIRM1;4.129569788347e-07;0.0052490469326572
3479;06037C;06037C_705; ;06037C_FIRM1;4.17394085161504e-06;0.104533416665529
3488;06037C;06037C_845; ;06037C_FIRM1;1.80809320227127e-06;0.028791501203875
3489;06037C;06037C_846; ;06037C_FIRM1;4.25655571234529e-07;0.00271366783255731
3494;06037C;06037C_1061; ;06037C_FIRM1;1.83501379069639e-06;0.0301809392096695
3495;06037C;06037C_1062; ;06037C_FIRM1;5.00614987686276e-07;0.00369789164873879
3497;06037C;06037C_1064; ;06037C_FIRM1;1.19286141853081e-07;0.00154825249184475
3501;06037C;06037C_1203; ;06037C_FIRM1;7.30614374333527e-06;0.0800828937668463
3502;06037C;06037C_1204; ;06037C_BASE2;1.65651886163687e-06;0.0132063166633428
3504;06037C;06037C_1206; ;06037C_FIRM1;2.50024640990887e-08;0.000633553101420745
3505;06037C;06037C_1207; ;06037C_FIRM1;0.000172898413666189;0.0732628122664398
3514;06037C;06037C_1343; ;06037C_LOMC42;1.3237196526461e-05;0.0158025056482711
3515;06037C;06037C_1344; ;06037C_LOMC42;2.63046558757196e-07;0.00268008629425417
3546;06037C;06037C_2538;F;06037C_STUDY10;3.58611941919662e-07;0.00353703458360316
3547;06037C;06037C_2539;F;06037C_STUDY10;3.46624347002944e-07;0.00442750547517185
3548;06037C;06037C_2540;F;06037C_STUDY10;3.40990027325461e-07;0.00278862956068851
3549;06037C;06037C_2541;F;06037C_STUDY10;5.5593022807443e-07;0.00521990696203707
3550;06037C;06037C_2609;F;06037C_STUDY10;1.91205344890477e-07;0.00416461959602798
3551;06037C;06037C_2610;F;06037C_STUDY10;4.69164433525293e-07;0.00735206733315613
3552;06037C;06037C_2611;F;06037C_STUDY10;6.71183443046175e-07;0.00327632112210407
3553;06037C;06037C_2690;F;06037C_STUDY10;4.2637702790671e-07;0.00322128611292282
3554;06037C;06037C_2691;F;06037C_STUDY10;3.24336269841297e-07;0.00252693382243379
3555;06037C;06037C_2692;F;06037C_STUDY10;2.54817905442906e-07;0.00220675206086049
3556;06037C;06037C_2693;F;06037C_STUDY10;3.5280640986457e-07;0.00246443998146945
3557;06037C;06037C_2694;F;06037C_STUDY10;6.27791678198264e-07;0.00413388428414651
3558;06037C;06037C_2695;F;06037C_STUDY10;1.60898707690649e-07;0.00177502233298461
3560;06037C;06037C_2768;F;06037C_STUDY10;2.15301270145574e-07;0.00222683333484103
3561;06037C;06037C_2769;F;06037C_STUDY10;3.85035718863946e-07;0.00674864386730909
3562;06037C;06037C_2770;F;06037C_STUDY10;4.09606855100719e-07;0.00314144034546248
3574;06037C;06037C_2971;F;06037C_FIRM1;4.51254663857981e-07;0.00286252089289336
3575;06037C;06037C_2972;F;06037C_FIRM1;3.45013336300326e-06;0.0215763201565386
3601;06037C;06037C_1922;F;06037C_STUDY10;1.38278392114444e-06;0.00533213325412905
3602;06037C;06037C_1923;F;06037C_STUDY10;4.62580374005483e-07;0.0027082648593026
3603;06037C;06037C_1924;F;06037C_STUDY10;3.12553993353504e-07;0.0027215917195082
3604;06037C;06037C_1925;F;06037C_STUDY10;2.38507709582336e-07;0.00231066458784462
3607;06037C;06037C_1926;F;06037C_STUDY10;1.47326090882416e-07;0.00424009050448373
3608;06037C;06037C_1927;F;06037C_STUDY10;2.97543692795443e-07;0.00734490943822183
3610;06037C;06037C_1894;F;06037C_STUDY10;1.80558117790497e-07;0.0018776740758346
3611;06037C;06037C_1895;F;06037C_STUDY10;1.73926309798844e-07;0.0016945695657287
3612;06037C;06037C_1896;F;06037C_STUDY10;2.04283196580946e-07;0.00174521266359078
3613;06037C;06037C_1897;F;06037C_STUDY10;4.31268745160196e-07;0.00424127418024496
3617;06037C;06037C_1898;F;06037C_STUDY10;2.01287775780656e-07;0.00411680807033272
3618;06037C;06037C_1899;F;06037C_STUDY10;4.70521399620338e-07;0.00270880569192053
3619;06037C;06037C_1900;F;06037C_STUDY10;9.72950374489301e-07;0.0101996759662708
3623;06037C;06037C_1901;F;06037C_STUDY10;5.91063098909217e-07;0.00371452609104588
3624;06037C;06037C_1902;F;06037C_STUDY10;3.08996050080168e-07;0.00433300092168208
3625;06037C;06037C_1903;F;06037C_STUDY10;4.34879211752559e-07;0.00276808570388672
3626;06037C;06037C_1904;F;06037C_STUDY10;3.66686663255678e-07;0.00255789197712101
3627;06037C;06037C_1910;F;06037C_STUDY10;3.85772409572382e-07;0.00313096480026233
3628;06037C;06037C_2067;F;06037C_STUDY10;1.93260802916484e-07;0.00503440578953925
3629;06037C;06037C_1906;F;06037C_STUDY10;6.26203700448968e-07;0.00784121777033098
3630;06037C;06037C_1907;F;06037C_STUDY10;3.08048583974596e-07;0.00279592130034103
3631;06037C;06037C_1908;F;06037C_STUDY10;2.21367827180075e-07;0.00438584155284069
3632;06037C;06037C_1909;F;06037C_STUDY10;1.73328317032428e-07;0.00244626159239685
3633;06037C;06037C_1911;F;06037C_STUDY10;1.03761590253271e-06;0.0089725664844179
3634;06037C;06037C_1912;F;06037C_STUDY10;7.92842683949857e-07;0.00438076073152286
3635;06037C;06037C_1913;F;06037C_STUDY10;5.53807012693142e-07;0.00701754192203832
3636;06037C;06037C_1914;F;06037C_STUDY10;3.11789790430339e-07;0.00226001550854769
3637;06037C;06037C_1915;F;06037C_STUDY10;4.12768031310407e-07;0.0032200655840391
3639;06037C;06037C_1916;F;06037C_STUDY10;2.11907490665908e-07;0.00516571824136664
3640;06037C;06037C_1917;F;06037C_STUDY10;4.02427303924924e-07;0.00261829758943678
3641;06037C;06037C_1918;F;06037C_STUDY10;9.50538378674537e-07;0.00991632769887188
3646;06037C;06037C_1919;F;06037C_STUDY10;5.52488018001895e-07;0.00507497735272412
3647;06037C;06037C_1920;F;06037C_STUDY10;7.3657452048792e-07;0.00482425544685227
3648;06037C;06037C_1921;F;06037C_STUDY10;2.73776095127687e-07;0.00316073685960029
3656;06037C;06037C_2001;F;06037C_FIRM1;6.05463810643414e-07;0.00951552256703963
3658;06037C;06037C_2003;F;06037C_FIRM1;7.35419689590344e-07;0.00312354740930169
3660;06037C;06037C_2005;F;06037C_FIRM1;5.5472469284723e-07;0.00876885093346007
3667;06037C;06037C_2025;F;06037C_STUDY10;1.20480285659141e-06;0.00507629226601332
3668;06037C;06037C_2026;F;06037C_STUDY10;2.8333192858554e-07;0.00256948608905195
3669;06037C;06037C_2027;F;06037C_STUDY10;1.68954102264252e-07;0.00237261328621629
3670;06037C;06037C_2028;F;06037C_STUDY10;3.69083863915876e-07;0.00265496745882583
3671;06037C;06037C_2029;F;06037C_STUDY10;3.25490418617846e-07;0.00300767632632406
3672;06037C;06037C_2030;F;06037C_STUDY10;2.68158373728511e-07;0.0050839787025588
3673;06037C;06037C_2037;F;06037C_STUDY10;1.39941244015063e-06;0.0063212061965059
3674;06037C;06037C_2038;F;06037C_STUDY10;4.82487166664214e-07;0.00348602145424484
3675;06037C;06037C_2039;F;06037C_STUDY10;3.12043994199485e-07;0.00364731733696381
3676;06037C;06037C_2040;F;06037C_STUDY10;1.96341261471389e-07;0.00178139076634426
3677;06037C;06037C_2041;F;06037C_STUDY10;1.75696641235845e-07;0.00242486140485758
3686;06037C;06037C_2059;F;06037C_STUDY10;7.40757059247699e-07;0.0194358536229969
3688;06037C;06037C_2068;F;06037C_STUDY10;1.96938412955205e-06;0.0177272195463306
3689;06037C;06037C_2069;F;06037C_STUDY10;2.48488731813268e-07;0.0020547818207296
3690;06037C;06037C_2070;F;06037C_STUDY10;5.57437488168944e-07;0.00445334009681951
3691;06037C;06037C_2071;F;06037C_STUDY10;3.49200490745716e-07;0.00345402612391495
3692;06037C;06037C_2072;F;06037C_STUDY10;8.6377008301497e-07;0.00526347813377504
3693;06037C;06037C_2073;F;06037C_STUDY10;3.60269950760994e-07;0.00291120371557695
3694;06037C;06037C_2074;F;06037C_STUDY10;6.09122935202322e-07;0.00615241211712929
3695;06037C;06037C_2075;F;06037C_STUDY10;3.94133621739456e-07;0.0048487807887381
3696;06037C;06037C_2076;F;06037C_STUDY10;1.63626509674941e-07;0.00356555868336332
3697;06037C;06037C_2077;F;06037C_STUDY10;1.11831332105794e-06;0.0172061973872059
3698;06037C;06037C_2078;F;06037C_STUDY10;8.25692723083193e-07;0.0149362398807037
3699;06037C;06037C_2079;F;06037C_STUDY10;1.59687033374212e-07;0.00174765540823281
3700;06037C;06037C_2080;F;06037C_STUDY10;2.0535526346066e-07;0.00274668301082809
3701;06037C;06037C_2081;F;06037C_STUDY10;1.9156846065016e-07;0.00171586455542236
3702;06037C;06037C_2085;F;06037C_STUDY10;2.00956037588185e-07;0.00489961897369559
3703;06037C;06037C_2086;F;06037C_STUDY10;3.12982137984363e-07;0.00287663895805859
3704;06037C;06037C_2087;F;06037C_STUDY10;2.4782798391243e-07;0.00197999641449278
3705;06037C;06037C_2088;F;06037C_STUDY10;2.3381062419503e-07;0.00380046965478791
3706;06037C;06037C_2089;F;06037C_STUDY10;1.51663471115171e-07;0.0016098207215379
3707;06037C;06037C_2090;F;06037C_STUDY10;7.54476104702917e-07;0.00415240374916995
3708;06037C;06037C_2091;F;06037C_STUDY10;6.82059180689976e-07;0.00397866851409411
3709;06037C;06037C_2092;F;06037C_STUDY10;2.40175950239063e-07;0.00434782652317404
3731;06037C;06037C_2114;F;06037C_STUDY10;1.601556505193e-07;0.00231720176782615
3732;06037C;06037C_2115;F;06037C_STUDY10;2.3010966287984e-07;0.00192426047344204
3733;06037C;06037C_2116;F;06037C_STUDY10;2.53228336077882e-07;0.00223126507580969
3734;06037C;06037C_2117;F;06037C_STUDY10;4.6513832785422e-07;0.0056193208306176
3735;06037C;06037C_2118;F;06037C_STUDY10;1.582575350767e-07;0.00532327340342206
3736;06037C;06037C_2119;F;06037C_STUDY10;1.53328528540442e-07;0.00289060086736156
3737;06037C;06037C_2120;F;06037C_STUDY10;4.00500084651867e-07;0.00285553722300904
3738;06037C;06037C_2121;F;06037C_STUDY10;2.13467956200475e-07;0.00509785318084103
3739;06037C;06037C_2122;F;06037C_STUDY10;1.6150988813024e-07;0.00322536599106366
3740;06037C;06037C_2123;F;06037C_STUDY10;1.56104988491279e-07;0.00418965349904449
3741;06037C;06037C_2124;F;06037C_STUDY10;9.13143821890117e-07;0.00752451343599803
3742;06037C;06037C_2125;F;06037C_STUDY10;3.31806859321659e-07;0.00235552371771293
3743;06037C;06037C_2126;F;06037C_STUDY10;4.59934653918026e-07;0.00311275851402171
3744;06037C;06037C_2127;F;06037C_STUDY10;2.57497504208004e-07;0.00205622000279109
3745;06037C;06037C_2128;F;06037C_STUDY10;6.17507566857967e-07;0.00348442742717547
3746;06037C;06037C_2129;F;06037C_STUDY10;1.69427266882849e-07;0.00188123532537571
3747;06037C;06037C_2130;F;06037C_STUDY10;3.94128846892272e-07;0.0024779332679816
3748;06037C;06037C_2131;F;06037C_STUDY10;5.52041001355974e-07;0.00323561205689681
3749;06037C;06037C_2132;F;06037C_STUDY10;3.27180487147416e-07;0.00254656071412309
3750;06037C;06037C_2133;F;06037C_STUDY10;4.51338792117895e-07;0.00298863049549786
3751;06037C;06037C_2134;F;06037C_STUDY10;1.66221298059099e-07;0.00162969758323434
3752;06037C;06037C_2135;F;06037C_STUDY10;4.89214471599553e-07;0.00393713718406974
3753;06037C;06037C_2136;F;06037C_STUDY10;2.84437192021869e-07;0.00221450440969191
3754;06037C;06037C_2137;F;06037C_STUDY10;4.69418409920763e-07;0.0029814938623544
3755;06037C;06037C_2138;F;06037C_STUDY10;5.48193384020124e-07;0.00384061987150782
