OBJECTID;X;Y;cat1;cat2;cat3;org_name;Name;addrln1;addrln2;city;post_id;zip;latitude;longitude;POINT_X;POINT_Y
157255916;-118.359320056363629;34.080319966962087;Education;Public High Schools;;Los Angeles Unified;Whitman Continuation;7795 Rosewood Avenue;;Los Angeles;78046;90036;34.08032;-118.35932;6452864.69290347;1851804.85834657
157255918;-118.263590055643547;33.792019967002616;Education;Public High Schools;;Los Angeles Unified;Avalon High School;1425 North Avalon Boulevard;;Wilmington;78048;90744;33.79202;-118.26359;6481577.47373238;1746796.5145579
157255919;-118.30342005629997;33.935539967257561;Education;Public High Schools;;Los Angeles Unified;Ellington (Duke) High School (Continuation);1541 West 110th Street;;Los Angeles;78049;90047;33.93554;-118.30342;6469632.66527297;1799060.89723365
157255920;-118.267200055697529;33.96766996670641;Education;Public High Schools;;Los Angeles Unified;John Hope Continuation;7840 Towne Avenue;;Los Angeles;78050;90003;33.96767;-118.2672;6480650.48477273;1810722.47758497
157255921;-118.15880005686472;34.028699967418788;Education;Public High Schools;;Los Angeles Unified;Monterey Continuation;466 South Fraser Street;;Los Angeles;78051;90022;34.0287;-118.1588;6513554.36450289;1832862.87359281
157255922;-118.210760055895065;33.956839966806712;Education;Public High Schools;;Los Angeles Unified;Odyssey Continuation;8693 Dearborn Avenue;;South Gate;78052;90280;33.95684;-118.21076;6497755.81571947;1806740.52984023
157255923;-118.32924005590661;33.997179967079262;Education;Public High Schools;;Los Angeles Unified;Crenshaw Science, Technology, Engineering, Math and Medicine Magnet;5010 11th Avenue;;Los Angeles;78053;90043;33.99718;-118.32924;6461874.07744372;1821517.53768773
157255924;-118.569840055974382;34.168879966105614;Education;Public High Schools;;Los Angeles Unified;Henry David Thoreau Continuation;5429 Quakertown Avenue;;Woodland Hills;78054;91364;34.16888;-118.56984;6389300.42469105;1884327.59481014
157255925;-118.275540055778293;33.820369967356449;Education;Public High Schools;;Los Angeles Unified;Eagle Tree Continuation;22628 South Main Street;;Carson;78055;90745;33.82037;-118.27554;6477974.70961247;1757123.54639722
157255926;-118.488220055957939;34.273849966433701;Education;Public High Schools;;Los Angeles Unified;Jane Addams Continuation;16341 Donmetz Street;;Granada Hills;78056;91344;34.27385;-118.48822;6414174.84574264;1922397.68927348
157255927;-118.438890055917355;34.30890996675712;Education;Public High Schools;;Los Angeles Unified;Evergreen Continuation;13101 Dronfield Avenue;;Sylmar;78057;91342;34.30891;-118.43889;6429133.4739618;1935087.82006115
157255928;-118.346180055837181;34.022939966575031;Education;Public High Schools;;Los Angeles Unified;Susan Miller Dorsey Senior High School;3537 Farmdale Avenue;;Los Angeles;78058;90016;34.02294;-118.34618;6456771.68312097;1830909.31942905
157255929;-118.362150056603554;34.090029966750969;Education;Public High Schools;;Los Angeles Unified;West Hollywood Opportunity;1049 Fairfax Avenue;;West Hollywood;78059;90046;34.09003;-118.36215;6452020.47575989;1855341.56354348
157255933;-118.25440005581649;33.936479967353563;Education;Public High Schools;;Los Angeles Unified;Maxine Waters Employment Prep Center;10925 Central Avenue;;Los Angeles;78063;90059;33.93648;-118.2544;6484502.93933813;1799361.72471598
157255935;-118.205540056778162;34.133169966531121;Education;Public High Schools;;Los Angeles Unified;Eagle Rock High School;1750 Yosemite Drive;;Los Angeles;78065;90041;34.13317;-118.20554;6499470.02981073;1870907.08162498
157255937;-118.212200056314103;34.037479966880319;Education;Public High Schools;;Los Angeles Unified;Boyle Heights Continuation;544 South Mathews Street;;Los Angeles;78067;90033;34.03748;-118.2122;6497381.07729572;1836087.94096155
157255938;-118.371420056203021;34.043629966421747;Education;Public High Schools;;Los Angeles Unified;Los Angeles Center for Enriched Studies;5931 West 18th Street;;Los Angeles;78068;90035;34.04363;-118.37142;6449151.37323038;1838466.06875123
157255939;-118.251000056832339;34.063019966914396;Education;Public High Schools;;Los Angeles Unified;Downtown Business High School;1081 West Temple Street;;Los Angeles;78069;90012;34.06302;-118.251;6485649.25200614;1845409.49974623
157255942;-118.360680056212118;34.083659966307515;Education;Public High Schools;;Los Angeles Unified;Fairfax Senior High School;7850 Melrose Avenue;;Los Angeles;78072;90046;34.08366;-118.36068;6452457.23472889;1853021.81457406
157255943;-118.404380056258589;34.221839966768947;Education;Public High Schools;;Los Angeles Unified;John H. Francis Polytechnic;12431 Roscoe Boulevard;;Sun Valley;78073;91352;34.22184;-118.40438;6439427.33920081;1903357.99966264
157255944;-118.246260055910994;33.923809967188376;Education;Public High Schools;;Los Angeles Unified;King/Drew Medical Magnet High School;1601 East 120th Street;;Los Angeles;78074;90059;33.92381;-118.24626;6486960.7520078;1794744.69261147
157255946;-118.19897005653543;34.115719966901942;Education;Public High Schools;;Los Angeles Unified;Benjamin Franklin Senior High School;820 North Avenue 54;;Los Angeles;78076;90042;34.11572;-118.19897;6501445.66365471;1864552.71638098
157255947;-118.269370056384261;33.969629967385025;Education;Public High Schools;;Los Angeles Unified;John C. Fremont Community Adult School;7676 South San Pedro Street;;Los Angeles;78077;90003;33.96963;-118.26937;6479994.41456255;1811437.51716539
157255948;-118.269370056384261;33.969629967385025;Education;Public High Schools;;Los Angeles Unified;John C. Fremont Senior High School;7676 South San Pedro Street;;Los Angeles;78078;90003;33.96963;-118.26937;6479994.41456255;1811437.51716539
157255949;-118.538950055665481;34.183989966468822;Education;Public High Schools;;Los Angeles Unified;Sherman Oaks Center for Enriched Studies;18605 Erwin Street;;Reseda;78079;91335;34.18399;-118.53895;6398673.67759806;1889774.7837189
157255950;-118.298770056211694;33.866239967365317;Education;Public High Schools;;Los Angeles Unified;Gardena Senior High School;1301 West 182nd Street;;Gardena;78080;90248;33.86624;-118.29877;6470968.20459664;1773836.89354789
157255953;-118.157930056285522;34.025529967453082;Education;Public High Schools;;Los Angeles Unified;James A. Garfield Senior High School;5101 East Sixth Street;;Los Angeles;78083;90022;34.02553;-118.15793;6513816.15958297;1831708.83357807
157255955;-118.416000056173601;34.179209966295765;Education;Public High Schools;;Los Angeles Unified;Ulysses S. Grant Senior High School;13000 Oxnard Street;;Van Nuys;78085;91401;34.17921;-118.416;6435850.45954356;1887858.63925722
157255956;-118.389790055923896;34.033609967249333;Education;Public High Schools;;Los Angeles Unified;Alexander Hamilton Senior High School;2955 Robertson Boulevard;;Los Angeles;78086;90034;34.03361;-118.38979;6443572.20394255;1834840.6927999
157255958;-118.338890056123532;34.098659966910731;Education;Public High Schools;;Los Angeles Unified;Hollywood Senior High School;1521 North Highland Avenue;;Los Angeles;78088;90028;34.09866;-118.33889;6459073.57582688;1858457.60685205
157255960;-118.21919005631068;33.986719966748623;Education;Public High Schools;;Los Angeles Unified;Huntington Park Senior High School;6020 Miles Avenue;;Huntington Park;78090;90255;33.98672;-118.21919;6495223.07176922;1817619.93721522
157255962;-118.251350056800703;34.009289967365326;Education;Public High Schools;;Los Angeles Unified;Thomas Jefferson Senior High School;1319 East 41st Street;;Los Angeles;78092;90011;34.00929;-118.25135;6485494.35303771;1825856.4174614
157255963;-118.231150055742162;33.943259966950983;Education;Public High Schools;;Los Angeles Unified;David Starr Jordan Senior High School;2265 East 103rd Street;;Los Angeles;78093;90002;33.94326;-118.23115;6491561.04464447;1801812.07677065
157255964;-118.203760056175724;34.073979966728416;Education;Public High Schools;;Los Angeles Unified;Abraham Lincoln Senior High School;3501 North Broadway;;Los Angeles;78094;90031;34.07398;-118.20376;6499965.0271803;1849365.68081023
157255966;-118.332570056653267;34.056269966803342;Education;Public High Schools;;Los Angeles Unified;Los Angeles Senior High School;4650 West Olympic Boulevard;;Los Angeles;78096;90019;34.05627;-118.33257;6460935.86836214;1843024.77223223
157255968;-118.291740056019492;34.008359966843685;Education;Public High Schools;;Los Angeles Unified;Manual Arts Senior High School;4131 South Vermont Avenue;;Los Angeles;78098;90037;34.00836;-118.29174;6473252.51302014;1825551.04077557
157255969;-118.277820056533443;34.108089966462849;Education;Public High Schools;;Los Angeles Unified;John Marshall Senior High School;3939 Tracy Street;;Los Angeles;78099;90027;34.10809;-118.27782;6477571.55523506;1861832.6306138
157255970;-118.549050055692817;34.219829966828705;Education;Public High Schools;;Los Angeles Unified;Joaquin Miller Career and Transition Center;8218 Vanalden Avenue;;Reseda;78100;91335;34.21983;-118.54905;6395690.3695883;1902833.94428031
157255971;-118.47648005625669;34.238979965976782;Education;Public High Schools;;Los Angeles Unified;James Monroe High School;9229 Haskell Avenue;;North Hills;78101;91343;34.23898;-118.47648;6417661.42144664;1909690.98502815
157255972;-118.307260055741708;33.803819967290671;Education;Public High Schools;;Los Angeles Unified;Nathaniel Narbonne Senior High School;24300 Western Avenue;;Harbor City;78102;90710;33.80382;-118.30726;6468321.33718698;1751128.51704873
157255974;-118.387940056021847;34.165929966595876;Education;Public High Schools;;Los Angeles Unified;North Hollywood Senior High School;5231 Colfax Avenue;;North Hollywood;78104;91601;34.16593;-118.38794;6444318.55612439;1882991.90391198
157255975;-118.191600056367633;34.03895996693899;Education;Public High Schools;;Los Angeles Unified;Ramona Opportunity High School;231 South Alma Avenue;;Los Angeles;78105;90063;34.03896;-118.1916;6503623.18259364;1836614.00552623
157255977;-118.530640055896683;34.190089966856455;Education;Public High Schools;;Los Angeles Unified;Reseda Senior High School;18230 Kittridge Street;;Reseda;78107;91335;34.19009;-118.53064;6401198.59708889;1891981.28193057
157255979;-118.211470056704485;34.038639967127672;Education;Public High Schools;;Los Angeles Unified;Theodore Roosevelt Senior High School;456 South Mathews Street;;Los Angeles;78109;90033;34.03864;-118.21147;6497603.12967314;1836509.62089248
157255980;-118.442330056214615;34.27237996612147;Education;Public High Schools;;Los Angeles Unified;San Fernando Senior High School;11133 O'Melveny Avenue;;San Fernando;78110;91340;34.27238;-118.44233;6428036.16283622;1921798.56219089
157255982;-118.299080056264998;33.730519966973766;Education;Public High Schools;;Los Angeles Unified;San Pedro Senior High School;1001 West 15th Street;;San Pedro;78112;90731;33.73052;-118.29908;6470727.13355647;1724445.14882764
157255984;-118.209830055982579;33.954659967089405;Education;Public High Schools;;Los Angeles Unified;South Gate Senior High School;3351 Firestone Boulevard;;South Gate;78114;90280;33.95466;-118.20983;6498036.1885183;1805946.59245172
157255985;-118.442920056393049;34.307459966401687;Education;Public High Schools;;Los Angeles Unified;Sylmar Senior High School;13050 Borden Avenue;;Sylmar;78115;91342;34.30746;-118.44292;6427914.1693138;1934565.48121081
157255987;-118.461380055886465;34.045599966395947;Education;Public High Schools;;Los Angeles Unified;University Senior High School;11800 Texas Avenue;;Los Angeles;78117;90025;34.0456;-118.46138;6421902.11670539;1839295.87811522
157255989;-118.453320056403712;34.189839966594676;Education;Public High Schools;;Los Angeles Unified;Van Nuys Senior High School;6535 Cedros Avenue;;Van Nuys;78119;91411;34.18984;-118.45332;6424580.4850363;1891775.85878497
157255991;-118.442430056421259;33.998939967145866;Education;Public High Schools;;Los Angeles Unified;Venice Senior High School;13000 Venice Boulevard;;Los Angeles;78121;90066;33.99894;-118.44243;6427567.96003246;1822289.7257759
157255992;-118.298240056651593;34.262089966118822;Education;Public High Schools;;Los Angeles Unified;Verdugo Hills Senior High School;10625 Plainview Avenue;;Tujunga;78122;91042;34.26209;-118.29824;6471556.52461421;1917893.49979106
157255993;-118.302530056134984;33.937279966679355;Education;Public High Schools;;Los Angeles Unified;George Washington Preparatory High School;10860 South Denker Avenue;;Los Angeles;78123;90047;33.93728;-118.30253;6469904.53776072;1799693.30508956
157255995;-118.42649005607943;33.959659967180571;Education;Public High Schools;;Los Angeles Unified;WESM Health/Sports Medicine;7400 West Manchester Avenue;;Los Angeles;78125;90045;33.95966;-118.42649;6432338.75921789;1807974.1540134
157255996;-118.313200056733052;34.035939967214354;Education;Public High Schools;;Los Angeles Unified;Joseph Pomeroy Widney High School;2302 South Gramercy Place;;Los Angeles;78126;90018;34.03594;-118.3132;6466779.91146405;1835607.47735555
157255997;-118.187420056392256;34.070159966475181;Education;Public High Schools;;Los Angeles Unified;Woodrow Wilson Senior High School;4500 Multnomah Street;;Los Angeles;78127;90032;34.07016;-118.18742;6504910.72430989;1847965.88374107
157255998;-118.488360055601163;34.275249966316693;Education;Public High Schools;;Los Angeles Unified;John F. Kennedy High School;11254 Gothic Avenue;;Granada Hills;78128;91344;34.27525;-118.48836;6414135.02626847;1922907.37427773
157255999;-118.20375005649079;34.057439966976069;Education;Public High Schools;;Los Angeles Unified;Francisco Bravo Medical Magnet High School;1200 North Cornwell Street;;Los Angeles;78129;90033;34.05744;-118.20375;6499955.85462648;1843346.4631899
157256000;-118.25727005628471;34.056139966799265;Education;Public High Schools;;Los Angeles Unified;Los Angeles Unified Alternative Education;333 South Beaudry Avenue, Floor 18;;Los Angeles;78130;90017;34.05614;-118.25727;6483743.83554138;1842910.54411423
157256002;-118.289760055979116;33.960199966629723;Education;Public High Schools;;Los Angeles Unified;Youth Opportunities Unlimited;915 West Manchester Avenue;;Los Angeles;78132;90044;33.9602;-118.28976;6473802.06867956;1808022.94722289
157256004;-118.253880056820648;34.031769966664093;Education;Public High Schools;;Los Angeles Unified;Tri-C Community Day;716 East 14th Street, Second Floor;;Los Angeles;78134;90021;34.03177;-118.25388;6484748.25676088;1834039.24099073
157256005;-118.18606005685551;34.038769967300247;Education;Public High Schools;;Los Angeles Unified;City of Angels;221 South Eastman Avenue;;Los Angeles;78135;90063;34.03877;-118.18606;6505301.45121872;1836541.70809865
157256007;-118.25727005628471;34.056139966799265;Education;Public High Schools;;Los Angeles Unified;CDS Secondary;333 South Beaudry Avenue, 18th Floor;;Los Angeles;78137;90017;34.05614;-118.25727;6483743.83554138;1842910.54411423
157256118;-118.184330056481969;33.964699967414873;Education;Public High Schools;;Los Angeles Unified;Elizabeth Learning Center;4811 Elizabeth Street;;Cudahy;78248;90201;33.9647;-118.18433;6505776.14252655;1809585.19672306
157256364;-118.282490055876721;34.024849966822813;Education;Public High Schools;;Los Angeles Unified;Thirty-Second Street USC Performing Arts;822 West 32nd Street;;Los Angeles;78494;90007;34.02485;-118.28249;6476072.77345572;1831544.05273965
157256436;-118.457650056189721;34.206399966603534;Education;Public High Schools;;Los Angeles Unified;Robert Fulton College Preparatory;7477 Kester Avenue;;Van Nuys;78566;91405;34.2064;-118.45765;6423298.48399138;1897808.21319006
157256472;-118.412340055832217;34.206359966865726;Education;Public High Schools;;Los Angeles Unified;Charles Leroy Lowman Special Education Center;12827 Saticoy Street;;North Hollywood;78602;91605;34.20636;-118.41234;6436997.95692047;1897734.37114614
157256473;-118.295970055841792;33.88775996714552;Education;Public High Schools;;Los Angeles Unified;C. Morley Sellery Special Education Center;15805 South Budlong Avenue;;Gardena;78603;90247;33.88776;-118.29597;6471841.30029139;1781665.99370331
157256475;-118.268720055988112;33.903519967254688;Education;Public High Schools;;Los Angeles Unified;Benjamin Banneker Special Education Center;14024 South San Pedro Street;;Los Angeles;78605;90061;33.90352;-118.26872;6480127.18398206;1787378.17716081
157256476;-118.309590055580898;33.741669967509196;Education;Public High Schools;;Los Angeles Unified;Ernest P. Willenberg Special Education Center;308 Weymouth Avenue;;San Pedro;78606;90732;33.74167;-118.30959;6467543.79740347;1728512.63052206
157256477;-118.431190056205224;34.000859966988244;Education;Public High Schools;;Los Angeles Unified;James J. McBride Special Education Center;3960 Centinela Avenue;;Los Angeles;78607;90066;34.00086;-118.43119;6430977.82690039;1822973.64173089
157256478;-118.343900055727559;34.009229966797179;Education;Public High Schools;;Los Angeles Unified;Marlton;4000 Santo Tomas Drive;;Los Angeles;78608;90008;34.00923;-118.3439;6457445.49082847;1825917.6319059
157256479;-118.16808005674396;34.038289966988991;Education;Public High Schools;;Los Angeles Unified;Alfonso B. Perez Special Education Center;4540 Michigan Avenue;;Los Angeles;78609;90022;34.03829;-118.16808;6510748.38815947;1836357.43123622
157256487;-118.306120055983868;34.019179967085236;Education;Public High Schools;;Los Angeles Unified;Foshay Learning Center;3751 South Harvard Boulevard;;Los Angeles;78617;90018;34.01918;-118.30612;6468906.36259171;1829501.59980357
157256500;-118.377750055956156;34.20398996677222;Education;Public High Schools;;Los Angeles Unified;Sun Valley Magnet;7330 Bakman Avenue;;Sun Valley;78630;91352;34.20399;-118.37775;6447453.06560339;1896830.78896381
157256506;-118.369100056499263;34.147919966708706;Education;Public High Schools;;Los Angeles Unified;Berenece Carlson Home Hospital;10952 Whipple Street;;North Hollywood;78636;91602;34.14792;-118.3691;6449993.55921005;1876416.31995031
157256560;-118.183320056141568;33.919649967250237;Education;Public High Schools;;Lynwood Unified;Marco Antonio Firebaugh High School;5246 Martin Luther King Boulevard;;Lynwood;78690;90262;33.91965;-118.18332;6506052.50417855;1793189.97557656
157256561;-118.1797700565307;33.921239967599114;Education;Public High Schools;;Lynwood Unified;Pathway Independent Study;11300 Wright Road;;Lynwood;78691;90262;33.92124;-118.17977;6507130.57945022;1793766.6666804
157256562;-118.200340056321593;33.925409967344308;Education;Public High Schools;;Lynwood Unified;Lynwood Community Day;11387 Bullis Road;;Lynwood;78692;90262;33.92541;-118.20034;6500892.95609872;1795296.02024898
157256564;-118.1797700565307;33.921239967599114;Education;Public High Schools;;Lynwood Unified;Vista High School;11300 Wright Road;;Lynwood;78694;90262;33.92124;-118.17977;6507130.57945022;1793766.6666804
157256565;-118.191570056023863;33.93138996758222;Education;Public High Schools;;Lynwood Unified;Lynwood High School;4050 East Imperial Highway;;Lynwood;78695;90262;33.93139;-118.19157;6503557.66533622;1797467.08611681
157256579;-118.001710057037599;34.131529966836084;Education;Public High Schools;;Monrovia Unified;Quest Academy Community Day;1831 Santa Fe Place;;Monrovia;78709;91016;34.13153;-118.00171;6561152.83820339;1870246.66857573
157256580;-117.98505005729119;34.143149967210533;Education;Public High Schools;;Monrovia Unified;Canyon Oaks High School;930 Royal Oaks Drive;;Monrovia;78710;91016;34.14315;-117.98505;6566193.94295055;1874475.73229606
157256582;-118.017150057029312;34.148089966532297;Education;Public High Schools;;Monrovia Unified;Monrovia High School;845 West Colorado Boulevard;;Monrovia;78712;91016;34.14809;-118.01715;6556481.33475114;1876273.59418589
157256583;-117.986220056690257;34.14170996686132;Education;Public High Schools;;Monrovia Unified;Mountain Park;950 South Mountain Avenue;;Monrovia;78713;91016;34.14171;-117.98622;6565839.99287105;1873951.63918415
157256591;-118.116470056509229;34.004249967228816;Education;Public High Schools;;Montebello Unified;Applied Technology Center;1200 West Mines Avenue;;Montebello;78721;90640;34.00425;-118.11647;6526369.92220506;1823947.4704919
157256592;-118.123800056838036;34.026679966624855;Education;Public High Schools;;Montebello Unified;Schurr High School;820 North Wilcox Avenue;;Montebello;78722;90640;34.02668;-118.1238;6524158.35707438;1832112.84851806
157256594;-118.15424005604865;33.975639967058164;Education;Public High Schools;;Montebello Unified;Bell Gardens High School;6119 Agra Street;;Bell Gardens;78724;90201;33.97564;-118.15424;6514906.40215313;1813551.12448673
157256596;-118.122940056556018;34.015209967001347;Education;Public High Schools;;Montebello Unified;Montebello High School;2100 West Cleveland Avenue;;Montebello;78726;90640;34.01521;-118.12294;6524413.83589414;1827938.36900614
157256597;-118.129470056983223;33.993209967138682;Education;Public High Schools;;Montebello Unified;Vail High School (Continuation);1230 South Vail Avenue;;Montebello;78727;90640;33.99321;-118.12947;6522424.63350771;1819934.61106355
157256600;-118.10843005632826;34.009479966912586;Education;Public High Schools;;Montebello Unified;Montebello Community Day;123 South Montebello Boulevard;;Montebello;78730;90640;34.00948;-118.10843;6528808.7844533;1825848.04674323
157256623;-118.146340056943927;33.97449996744291;Education;Public High Schools;;Montebello Unified;Laguna Nueva;6360 South Garfield Avenue;;City Of Commerce;78754;90040;33.9745;-118.14634;6517300.99218021;1813132.67388006
157256646;-118.055280056789741;33.908539967735528;Education;Public High Schools;;Norwalk-La Mirada Unified;John H. Glenn High School;13520 Shoemaker Avenue;;Norwalk;78777;90650;33.90854;-118.05528;6544896.58790755;1789100.68946381
157256647;-118.00421005639744;33.908539967420772;Education;Public High Schools;;Norwalk-La Mirada Unified;La Mirada High School;13520 Adelfa Drive;;La Mirada;78778;90638;33.90854;-118.00421;6560392.88106188;1789096.10449922
157256649;-118.090720056016394;33.906939967329322;Education;Public High Schools;;Norwalk-La Mirada Unified;Norwalk High School;11356 East Leffingwell Road;;Norwalk;78780;90650;33.90694;-118.09072;6534142.42043956;1788526.22178073
157256650;-118.019860056511291;33.9196199673937;Education;Public High Schools;;Norwalk-La Mirada Unified;El Camino High School (Continuation);14625 Keese Drive;;Whittier;78781;90604;33.91962;-118.01986;6555644.96011156;1793128.93862514
157256705;-118.362650056158685;33.760769967500217;Education;Public High Schools;;Palos Verdes Peninsula Unified;Rancho del Mar High School (Continuation);38 Crest Road West;;Rolling Hills;78836;90274;33.76077;-118.36265;6451436.78434198;1735517.58632839
157256706;-118.374480055939031;33.778269967540098;Education;Public High Schools;;Palos Verdes Peninsula Unified;Palos Verdes Peninsula High School;27118 Silver Spur Road;;Rolling Hills Estates;78837;90274;33.77827;-118.37448;6447864.60054147;1741899.48104489
157256708;-118.419430055581515;33.781649967429388;Education;Public High Schools;;Palos Verdes Peninsula Unified;Palos Verdes High School;600 Cloyden Road;;Palos Verdes Estates;78839;90274;33.78165;-118.41943;6434209.35193339;1743183.49422489
157256728;-118.148250056612369;33.857489967055713;Education;Public High Schools;;Paramount Unified;Paramount Alternative Education Center;3701 Michelson Street;;Lakewood;78859;90712;33.85749;-118.14825;6516659.09123306;1770550.94834815
157256730;-118.151480056665164;33.90299996747008;Education;Public High Schools;;Paramount Unified;Paramount High School;14429 South Downey Avenue;;Paramount;78861;90723;33.903;-118.15148;6515703.36709464;1787114.5772943
157256731;-118.147360056715215;33.857709967353991;Education;Public High Schools;;Paramount Unified;Buena Vista High School;3717 Michelson Street;;Lakewood;78862;90712;33.85771;-118.14736;6516929.42763464;1770630.61452739
157256732;-118.160150056339077;33.901749967038576;Education;Public High Schools;;Paramount Unified;Paramount Unified Community Day;14507 Paramount Boulevard;;Paramount;78863;90723;33.90175;-118.16015;6513071.71258105;1786663.75175239
157256747;-118.092900057268807;34.162769966520443;Education;Public High Schools;;Pasadena Unified;CIS Academy;2925 East Siera Madre Boulevard;;Pasadena;78878;91107;34.16277;-118.0929;6533566.96686605;1881628.45683573
157256751;-118.144030056130973;34.122349966464768;Education;Public High Schools;;Pasadena Unified;Blair High School;1201 South Marengo Avenue;;Pasadena;78882;91106;34.12235;-118.14403;6518078.46372239;1866937.12171714
157256752;-118.110980056359693;34.163219966646167;Education;Public High Schools;;Pasadena Unified;Marshall Fundamental;990 North Allen Avenue;;Pasadena;78883;91104;34.16322;-118.11098;6528097.73403813;1881797.76653647
157256754;-118.163630056620264;34.179669966989437;Education;Public High Schools;;Pasadena Unified;John Muir High School;1905 North Lincoln Avenue;;Pasadena;78885;91103;34.17967;-118.16363;6512180.3236158;1887805.96777464
157256755;-118.134250057208419;34.139929967162757;Education;Public High Schools;;Pasadena Unified;Rose City High School (Continuation);351 Hudson Avenue;;Pasadena;78886;91109;34.13993;-118.13425;6521047.00338897;1873330.70473048
157256756;-118.092900057268807;34.162769966520443;Education;Public High Schools;;Pasadena Unified;Pasadena High School;2925 East Sierra Madre Boulevard;;Pasadena;78887;91107;34.16277;-118.0929;6533566.96686605;1881628.45683573
157256780;-117.788180057184746;34.071709967377394;Education;Public High Schools;;Pomona Unified;Ganesha High School;1151 Fairplex Drive;;Pomona;78911;91768;34.07171;-117.78818;6625818.2026388;1848544.63881715
157256781;-117.751820057337156;34.03693996739382;Education;Public High Schools;;Pomona Unified;Garey High School;321 West Lexington Avenue;;Pomona;78912;91766;34.03694;-117.75182;6636860.73928072;1835916.39570098
157256782;-117.772810057098681;34.057219967195827;Education;Public High Schools;;Pomona Unified;Park West High School (Continuation);1540 West Second Street;;Pomona;78913;91766;34.05722;-117.77281;6630484.78680955;1843281.62736157
157256784;-117.742630057722636;34.084659967656329;Education;Public High Schools;;Pomona Unified;Pomona High School;475 Bangor Street;;Pomona;78915;91767;34.08466;-117.74263;6639600.53563839;1853289.57027215
157256785;-117.720750057790312;34.061449967716563;Education;Public High Schools;;Pomona Unified;Pomona Alternative;1460 East Holt Avenue, Suite 100;;Pomona;78916;91767;34.06145;-117.72075;6646249.12798423;1844860.72525322
157256786;-117.773930057694088;34.022399967410024;Education;Public High Schools;;Pomona Unified;Diamond Ranch High School;100 Diamond Ranch Drive;;Pomona;78917;91766;34.0224;-117.77393;6630174.04628931;1830609.21143347
157256787;-117.722950057495211;34.061289966892794;Education;Public High Schools;;Pomona Unified;Village Academy High School School at Indian Hill;1444 East Holt Avenue;;Pomona;78918;91767;34.06129;-117.72295;6645582.95772864;1844800.65417914
157256788;-117.754450057357303;34.054029967143585;Education;Public High Schools;;Pomona Unified;Pomona Community Day;605 North Park Avenue;;Pomona;78919;91766;34.05403;-117.75445;6636048.74352939;1842133.80551022
157256811;-117.757330057554526;34.040649966966399;Education;Public High Schools;;Pomona Unified;Fremont Academy of Engineering and Design;725 West Franklin Avenue;;Pomona;78942;91766;34.04065;-117.75733;6635188.13337398;1837262.45764139
157256812;-117.791060057073068;34.064379967409842;Education;Public High Schools;;Pomona Unified;Palomares Academy of Health Science;2211 North Orange Grove Avenue;;Pomona;78943;91767;34.06438;-117.79106;6624951.56559256;1845875.29146557
157256825;-118.097130057145492;34.125399966526395;Education;Public High Schools;;San Marino Unified;San Marino High School;2701 Huntington Drive;;San Marino;78956;91108;34.1254;-118.09713;6532274.20107889;1868030.04538432
157256830;-118.477690056073186;34.006219967015738;Education;Public High Schools;;Santa Monica-Malibu Unified;Olympic High School (Continuation);721 Ocean Park Boulevard;;Santa Monica;78962;90405;34.00622;-118.47769;6416893.1756078;1824987.95200673
157256831;-118.485050055768681;34.011189966628443;Education;Public High Schools;;Santa Monica-Malibu Unified;Santa Monica High School;601 Pico Boulevard;;Santa Monica;78963;90405;34.01119;-118.48505;6414671.26929048;1826807.29712132
157256832;-118.828250055243345;34.024249966601189;Education;Public High Schools;;Santa Monica-Malibu Unified;Malibu High School;30215 Morning View Drive;;Malibu;78964;90265;34.02425;-118.82825;6310702.24166463;1832239.39485289
157256861;-118.153220056849605;34.109899966842065;Education;Public High Schools;;South Pasadena Unified;South Pasadena Senior High School;1401 Fremont Avenue;;South Pasadena;78993;91030;34.1099;-118.15322;6515290.1303883;1862410.45360515
157256883;-118.064520056935606;34.117269966529499;Education;Public High Schools;;Temple City Unified;Temple City High School;9501 Lemon Avenue;;Temple City;79015;91780;34.11727;-118.06452;6542141.62688205;1865063.4532204
157256884;-118.066890057026399;34.094269967210067;Education;Public High Schools;;Temple City Unified;Dr. Doug Sears Learning Center;9229 Pentland Street;;Temple City;79016;91780;34.09427;-118.06689;6541418.71362972;1856693.79476289
157256885;-118.066890057026399;34.094269967210067;Education;Public High Schools;;Temple City Unified;Temple City Alternative;9229 Pentland Street;;Temple City;79017;91780;34.09427;-118.06689;6541418.71362972;1856693.79476289
157256891;-118.321020055918609;33.825829967066269;Education;Public High Schools;;Torrance Unified;Gene Drevno Community Day;2291 West Washington Avenue;;Torrance;79023;90501;33.82583;-118.32102;6464166.49149406;1759151.56760365
157256893;-118.336980055812916;33.865259967120039;Education;Public High Schools;;Torrance Unified;North High School;3620 West 182nd Street;;Torrance;79025;90504;33.86526;-118.33698;6459367.06244464;1773516.93257365
157256894;-118.323990055910485;33.823099966909368;Education;Public High Schools;;Torrance Unified;Shery (Kurt T.) High School (Continuation);2600 Vine Street;;Torrance;79026;90501;33.8231;-118.32399;6463261.21016814;1758160.9481938
157256895;-118.364350055830002;33.810679967475821;Education;Public High Schools;;Torrance Unified;South High School;4801 Pacific Coast Highway;;Torrance;79027;90505;33.81068;-118.36435;6450985.8810443;1753682.98372456
