OBJECTID;COMID;PERMANENT_;AREASQKM;REACHCODE;FTYPE;FCODE;OBJECTID_1;DESCRIPTIO;HYDROGRAPH;Shapearea;Shapelen;InLA
413;27922866;27922866;0.001;1,81E+13;390;39001;2276;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6893.89521523755;346.361230660469;Yes
183;27086441;27086441;0.001;1,81E+13;390;39004;2046;Lake/Pond: Hydrographic Category = Perennial;Perennial;7946.20812530544;347.056786407928;Yes
229;27904000;27904000;0.001;1,81E+13;390;39004;2092;Lake/Pond: Hydrographic Category = Perennial;Perennial;7318.57227116994;347.158921412644;Yes
851;132735597;132735597;0.001;1,81E+13;436;43612;2714;Reservoir: Reservoir Type = Sewage Treatment Pond; ;9026.31635058467;347.5489724172;Yes
832;27106583;27106583;0.001;1,81E+13;390;39004;2695;Lake/Pond: Hydrographic Category = Perennial;Perennial;8151.01844060587;347.721896735855;Yes
1065;27108571;27108571;0.001;1,81E+13;390;39004;2928;Lake/Pond: Hydrographic Category = Perennial;Perennial;8727.80735216983;348.002363205245;Yes
248;27828556;27828556;0.001;1,81E+13;436;43613;2111;Reservoir: Reservoir Type = Water Storage;;;;
679;27915582;27915582;0.001;1,81E+13;390;39004;2542;Lake/Pond: Hydrographic Category = Perennial;Perennial;8209.84617755432;349.2655292416;Yes
390;27937140;27937140;0.001;1,81E+13;390;39004;2253;Lake/Pond: Hydrographic Category = Perennial;Perennial;9069.73641691971;350.667988973848;Yes
200;27922754;27922754;0.001;1,81E+13;390;39001;2063;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6941.20698666417;350.757083776087;Yes
1007;27922868;27922868;0.001;1,81E+13;390;39004;2870;Lake/Pond: Hydrographic Category = Perennial;Perennial;7706.56698384042;351.273830936181;Yes
912;27687788;27687788;0.001;1,81E+13;390;39001;2775;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7252.1132568799;351.771848782766;Yes
936;27107803;27107803;0.001;1,81E+13;390;39004;2799;Lake/Pond: Hydrographic Category = Perennial;Perennial;6391.66458226333;352.440529299242;Yes
952;132735696;132735696;0;1,81E+13;390;39001;2815;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5197.47898839276;352.704083396315;Yes
962;27086421;27086421;0.001;1,81E+13;390;39004;2825;Lake/Pond: Hydrographic Category = Perennial;Perennial;8875.53827229074;352.824515057869;Yes
148;27903888;27903888;0.001;1,81E+13;390;39004;2011;Lake/Pond: Hydrographic Category = Perennial;Perennial;7759.68568776426;354.33809900696;Yes
384;27913034;27913034;0.001;1,81E+13;390;39001;2247;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7835.85205116386;354.376935549875;Yes
411;27913092;27913092;0.001;1,81E+13;390;39004;2274;Lake/Pond: Hydrographic Category = Perennial;Perennial;7188.28966421484;354.385406288861;Yes
622;27106553;27106553;0.001;1,81E+13;390;39001;2485;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7688.67079562592;354.451142974189;Yes
267;27922876;27922876;0.001;1,81E+13;390;39004;2130;Lake/Pond: Hydrographic Category = Perennial;Perennial;8930.88359369189;354.723775708278;Yes
137;27687358;27687358;0.001;1,81E+13;390;39001;2000;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8881.39848738452;355.698015571093;Yes
776;132735643;132735643;0.001;1,81E+13;390;39001;2639;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8451.29248453574;356.274980594277;Yes
223;27109795;27109795;0.001;1,81E+13;390;39004;2086;Lake/Pond: Hydrographic Category = Perennial;Perennial;8656.82034431427;356.597339707328;Yes
744;27937090;27937090;0.001;1,81E+13;390;39004;2607;Lake/Pond: Hydrographic Category = Perennial;Perennial;9533.53270913083;358.084104356178;Yes
522;132735596;132735596;0.001;1,81E+13;436;43612;2385;Reservoir: Reservoir Type = Sewage Treatment Pond; ;9355.64048705834;358.357773329132;Yes
635;132735530;132735530;0.001;1,81E+13;436;43613;2498;Reservoir: Reservoir Type = Water Storage;;;;
210;27688396;27688396;0.001;1,81E+13;436;43613;2073;Reservoir: Reservoir Type = Water Storage;;;;
332;27891032;27891032;0.001;1,81E+13;390;39001;2195;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8102.80992676093;360.105690398888;Yes
878;27916778;27916778;0.001;1,81E+13;390;39004;2741;Lake/Pond: Hydrographic Category = Perennial;Perennial;8054.39304225809;361.09444690133;Yes
158;27922732;27922732;0.001;1,81E+13;390;39004;2021;Lake/Pond: Hydrographic Category = Perennial;Perennial;8466.74446261784;361.145503804822;Yes
903;27685398;27685398;0.001;1,81E+13;390;39004;2766;Lake/Pond: Hydrographic Category = Perennial;Perennial;7984.90140871212;363.198362608404;Yes
488;27104889;27104889;0.001;1,81E+13;390;39004;2351;Lake/Pond: Hydrographic Category = Perennial;Perennial;8620.99653394815;364.52914328784;Yes
508;27688620;27688620;0.001;1,81E+13;436;43613;2371;Reservoir: Reservoir Type = Water Storage;;;;
850;132735583;132735583;0.001;1,81E+13;436;43612;2713;Reservoir: Reservoir Type = Sewage Treatment Pond; ;10043.4073463205;364.880589019932;Yes
989;27922860;27922860;0.001;1,81E+13;436;43624;2852;Reservoir;;;;
890;132735518;132735518;0.001;1,81E+13;390;39001;2753;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7799.05293027441;366.730493185432;Yes
1054;132735521;132735521;0.001;1,81E+13;390;39001;2917;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6782.00923769919;371.085194900819;Yes
412;27920852;27920852;0.001;1,81E+13;390;39001;2275;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8426.9305460375;372.646354050583;Yes
564;27106589;27106589;0.001;1,81E+13;390;39001;2427;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9148.22083023008;373.185488986323;Yes
512;27095141;27095141;0.001;1,81E+13;390;39004;2375;Lake/Pond: Hydrographic Category = Perennial;Perennial;10199.1249019924;374.582939673174;Yes
157;27920868;27920868;0.001;1,81E+13;390;39001;2020;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8682.44454275501;374.633358042859;Yes
855;27926886;27926886;0.001; ;361;36100;2718;Playa; ;7009.73335146012;377.362617056321;Yes
149;27908096;27908096;0.001;1,81E+13;390;39004;2012;Lake/Pond: Hydrographic Category = Perennial;Perennial;10392.9442799605;379.570736679386;Yes
877;27916200;27916200;0.001;1,81E+13;390;39001;2740;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8981.86379003511;380.207641608405;Yes
245;27555923;27555923;0.001;1,81E+13;436;43624;2108;Reservoir;;;;
164;132735574;132735574;0.001;1,81E+13;390;39001;2027;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9338.86438510541;381.643887964808;Yes
261;27555953;27555953;0.001;1,81E+13;390;39001;2124;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;10313.7366659212;381.731761658634;Yes
427;27556585;27556585;0.001;1,81E+13;436;43613;2290;Reservoir: Reservoir Type = Water Storage;;;;
95;121540673;121540673;0.001;1,81E+13;436;43613;1958;Reservoir: Reservoir Type = Water Storage;;;;
637;132735623;132735623;0.001;1,81E+13;436;43613;2500;Reservoir: Reservoir Type = Water Storage;;;;
105;121540692;121540692;0.001;1,81E+13;436;43613;1968;Reservoir: Reservoir Type = Water Storage;;;;
344;132735605;132735605;0.001;1,81E+13;390;39001;2207;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11013.8612409019;384.01668148894;Yes
983;27686830;27686830;0.001;1,81E+13;436;43613;2846;Reservoir: Reservoir Type = Water Storage;;;;
777;132735708;132735708;0;1,81E+13;390;39001;2640;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5190.44475624077;384.190479491843;Yes
1052;27923344;27923344;0.001;1,81E+13;390;39001;2915;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8071.13933481058;385.287380838724;Yes
872;27903934;27903934;0.001;1,81E+13;390;39004;2735;Lake/Pond: Hydrographic Category = Perennial;Perennial;9288.11553683247;385.727210726279;Yes
705;27691934;27691934;0.001;1,81E+13;390;39001;2568;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8613.0801894649;385.809330220822;Yes
680;27915690;27915690;0.001;1,81E+13;390;39001;2543;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7611.4059939857;386.838735444769;Yes
599;27688386;27688386;0.001;1,81E+13;390;39004;2462;Lake/Pond: Hydrographic Category = Perennial;Perennial;8132.09874632901;387.653214489888;Yes
228;27903948;27903948;0.001;1,81E+13;390;39004;2091;Lake/Pond: Hydrographic Category = Perennial;Perennial;9044.46057543851;387.941557850364;Yes
480;27926884;27926884;0.001; ;361;36100;2343;Playa; ;8277.41710978372;388.14400003402;Yes
194;27903988;27903988;0.001;1,81E+13;390;39004;2057;Lake/Pond: Hydrographic Category = Perennial;Perennial;8549.43688420488;388.401645381984;Yes
875;27912442;27912442;0.001;1,81E+13;390;39004;2738;Lake/Pond: Hydrographic Category = Perennial;Perennial;10009.3545730685;392.535256273177;Yes
604;27895974;27895974;0.001;1,81E+13;390;39004;2467;Lake/Pond: Hydrographic Category = Perennial;Perennial;11649.6165300172;394.5889898961;Yes
624;27891040;27891040;0.001;1,81E+13;390;39004;2487;Lake/Pond: Hydrographic Category = Perennial;Perennial;10840.3397244682;395.429700149654;Yes
594;27559583;27559583;0.001;1,81E+13;436;43613;2457;Reservoir: Reservoir Type = Water Storage;;;;
852;132735629;132735629;0.001;1,81E+13;390;39001;2715;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8176.6455116537;396.992610293221;Yes
329;27687850;27687850;0.001;1,81E+13;390;39001;2192;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11084.1864423831;397.172192746;Yes
754;27556519;27556519;0.001;1,81E+13;436;43613;2617;Reservoir: Reservoir Type = Water Storage;;;;
192;27557343;27557343;0.001;1,81E+13;390;39001;2055;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9810.80068737501;399.889200760881;Yes
693;27555931;27555931;0.001;1,81E+13;436;43624;2556;Reservoir;;;;
713;27903912;27903912;0.001;1,81E+13;390;39004;2576;Lake/Pond: Hydrographic Category = Perennial;Perennial;9491.1010465412;400.891332912534;Yes
497;27912454;27912454;0.001;1,81E+13;390;39001;2360;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;12027.3359501724;400.939393448214;Yes
195;27904026;27904026;0.001;1,81E+13;390;39001;2058;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6705.34345071336;401.429403680015;Yes
662;132735524;132735524;0.001;1,81E+13;390;39001;2525;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11640.6230441969;401.959661303536;Yes
921;27922808;27922808;0.001;1,81E+13;390;39001;2784;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9821.64027165413;403.839779270418;Yes
535;27106569;27106569;0.001;1,81E+13;390;39004;2398;Lake/Pond: Hydrographic Category = Perennial;Perennial;10108.1588912373;404.890847314325;Yes
545;27904014;27904014;0.001;1,81E+13;390;39004;2408;Lake/Pond: Hydrographic Category = Perennial;Perennial;10284.5013390065;405.679253475011;Yes
1006;27922798;27922798;0.001;1,81E+13;390;39001;2869;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5955.31378436424;406.682480227014;Yes
138;27689970;27689970;0.001;1,81E+13;390;39001;2001;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;10049.096038865;407.051672000505;Yes
110;121540687;121540687;0.001;1,81E+13;390;39004;1973;Lake/Pond: Hydrographic Category = Perennial;Perennial;10750.9905619793;408.459381952837;Yes
520;132735534;132735534;0.001;1,81E+13;436;43613;2383;Reservoir: Reservoir Type = Water Storage;;;;
749;132735711;132735711;0.001;1,81E+13;390;39001;2612;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6001.18879719736;409.454293511484;Yes
816;132735702;132735702;0.001;1,81E+13;390;39001;2679;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5826.14291058671;409.706562900004;Yes
446;27912526;27912526;0.001;1,81E+13;390;39004;2309;Lake/Pond: Hydrographic Category = Perennial;Perennial;10390.5293283338;410.352731219409;Yes
589;132745181;132745181;0.001;1,81E+13;390;39004;2452;Lake/Pond: Hydrographic Category = Perennial;Perennial;10632.129346355;413.135558786739;Yes
853;132735699;132735699;0.001;1,81E+13;390;39001;2716;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7749.35496407679;414.653977416764;Yes
552;132735697;132735697;0.001;1,81E+13;436;43613;2415;Reservoir: Reservoir Type = Water Storage;;;;
1037;27891050;27891050;0.001;1,81E+13;390;39001;2900;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;10497.0996835885;416.373255769;Yes
702;27106597;27106597;0.001;1,81E+13;390;39001;2565;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11005.886307074;416.809879013371;Yes
94;121540676;121540676;0.001;1,81E+13;436;43613;1957;Reservoir: Reservoir Type = Water Storage;;;;
275;27557025;27557025;0.001;1,81E+13;436;43613;2138;Reservoir: Reservoir Type = Water Storage;;;;
209;27688392;27688392;0.001;1,81E+13;436;43613;2072;Reservoir: Reservoir Type = Water Storage;;;;
821;27686822;27686822;0.001;1,81E+13;436;43613;2684;Reservoir: Reservoir Type = Water Storage;;;;
970;27903982;27903982;0.001;1,81E+13;390;39004;2833;Lake/Pond: Hydrographic Category = Perennial;Perennial;10966.4475889325;419.062034405496;Yes
735;27560147;27560147;0.001;1,81E+13;390;39001;2598;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;10173.2407962503;421.597961506373;Yes
323;27559623;27559623;0.001;1,81E+13;436;43624;2186;Reservoir;;;;
573;27903890;27903890;0.001;1,81E+13;390;39004;2436;Lake/Pond: Hydrographic Category = Perennial;Perennial;10877.1183457337;422.146462899106;Yes
451;27915726;27915726;0.001;1,81E+13;390;39001;2314;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7787.36410683786;422.173605572933;Yes
990;27687352;27687352;0.001;1,81E+13;390;39001;2853;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11411.6087890632;422.599670206528;Yes
1010;132735526;132735526;0.001;1,81E+13;390;39001;2873;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;12156.2171505188;423.151185294524;Yes
381;27905224;27905224;0.001;1,81E+13;390;39004;2244;Lake/Pond: Hydrographic Category = Perennial;Perennial;11934.8261527843;423.388587360127;Yes
747;132735548;132735548;0.001;1,81E+13;390;39001;2610;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7948.00856150144;423.814241527829;Yes
178;27689994;27689994;0.001;1,81E+13;390;39001;2041;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9829.30582529348;424.047994972327;Yes
576;27906220;27906220;0.001;1,81E+13;390;39001;2439;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;10331.8703379871;425.14387487724;Yes
249;27828640;27828640;0.001;1,81E+13;436;43613;2112;Reservoir: Reservoir Type = Water Storage;;;;
626;27905218;27905218;0.001;1,81E+13;390;39001;2489;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;12043.2098974192;426.121337669162;Yes
577;27912962;27912962;0.001;1,81E+13;390;39001;2440;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;10639.6341356614;426.145985331563;Yes
305;27912480;27912480;0.001;1,81E+13;390;39001;2168;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11324.8813544073;426.228234069879;Yes
224;27557375;27557375;0.001;1,81E+13;390;39004;2087;Lake/Pond: Hydrographic Category = Perennial;Perennial;10556.3346215142;428.315203320715;Yes
428;27557027;27557027;0.001;1,81E+13;436;43613;2291;Reservoir: Reservoir Type = Water Storage;;;;
253;27086461;27086461;0.001;1,81E+13;390;39004;2116;Lake/Pond: Hydrographic Category = Perennial;Perennial;13990.3841844951;429.575313204096;Yes
997;27903892;27903892;0.001;1,81E+13;390;39004;2860;Lake/Pond: Hydrographic Category = Perennial;Perennial;11269.5151986797;429.825182072317;Yes
277;27828646;27828646;0.001;1,81E+13;436;43613;2140;Reservoir: Reservoir Type = Water Storage;;;;
150;27912464;27912464;0.001;1,81E+13;390;39004;2013;Lake/Pond: Hydrographic Category = Perennial;Perennial;11191.5531045088;431.669742721027;Yes
242;27928584;27928584;0.001; ;361;36100;2105;Playa; ;12423.5619462448;431.879019357315;Yes
768;27913004;27913004;0.001;1,81E+13;390;39001;2631;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11430.2512385699;434.250876737613;Yes
957;27827596;27827596;0.001;1,81E+13;436;43613;2820;Reservoir: Reservoir Type = Water Storage;;;;
1045;27913014;27913014;0.001;1,81E+13;390;39001;2908;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11722.6116339347;434.57773550481;Yes
880;27920890;27920890;0.001;1,81E+13;390;39001;2743;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11803.8290217461;434.746412470902;Yes
532;27686816;27686816;0.001;1,81E+13;390;39004;2395;Lake/Pond: Hydrographic Category = Perennial;Perennial;9797.34635094867;434.824301158774;Yes
111;121540677;121540677;0.001;1,81E+13;436;43613;1974;Reservoir: Reservoir Type = Water Storage;;;;
584;132735476;132735476;0.001;1,81E+13;390;39001;2447;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;13096.50236737;437.019024326247;Yes
144;27109861;27109861;0.001;1,81E+13;390;39004;2007;Lake/Pond: Hydrographic Category = Perennial;Perennial;14383.4058477575;437.510534863671;Yes
434;27684770;27684770;0.001;1,81E+13;390;39004;2297;Lake/Pond: Hydrographic Category = Perennial;Perennial;14772.9725295028;437.872126365935;Yes
146;27558757;27558757;0.001;1,81E+13;390;39001;2009;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8749.21779733497;438.168292141225;Yes
549;27916222;27916222;0.001;1,81E+13;390;39004;2412;Lake/Pond: Hydrographic Category = Perennial;Perennial;14004.1636675385;439.102922501318;Yes
247;27827688;27827688;0.001;1,81E+13;436;43613;2110;Reservoir: Reservoir Type = Water Storage;;;;
282;27916182;27916182;0.001;1,81E+13;390;39001;2145;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;12108.6919756266;440.158016995486;Yes
648;27086427;27086427;0.001;1,81E+13;390;39004;2511;Lake/Pond: Hydrographic Category = Perennial;Perennial;9518.49451036353;440.586541372302;Yes
483;27092351;27092351;0.001;1,81E+13;436;43613;2346;Reservoir: Reservoir Type = Water Storage;;;;
645;27686852;27686852;0.001;1,81E+13;390;39004;2508;Lake/Pond: Hydrographic Category = Perennial;Perennial;10122.6557473442;441.551047043845;Yes
534;27686080;27686080;0.001;1,81E+13;390;39001;2397;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;13535.6104864541;441.805263916366;Yes
585;132735547;132735547;0.001;1,81E+13;436;43613;2448;Reservoir: Reservoir Type = Water Storage;;;;
235;27937112;27937112;0.001;1,81E+13;390;39004;2098;Lake/Pond: Hydrographic Category = Perennial;Perennial;12305.0488425406;442.285203090413;Yes
669;27686498;27686498;0.001;1,81E+13;436;43613;2532;Reservoir: Reservoir Type = Water Storage;;;;
